filename,extracted_fields
Template6_Instance109.jpg,"Invoice No: 3674-324, Date: 12-Jul-08, Total Amount: 71.71, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan"
Template6_Instance117.jpg,"Invoice No: 2Y1M6d-761, Date: 03-Sep-08, Total Amount: 72.86, Vendor: Valenzuela Mountain West Phillipport, OH 38545, Vendor: johnson-torres."
Template6_Instance113.jpg,"Invoice No: INV64012601, Date: 12-Mar-21, Total Amount: 22.88, Vendor: steven Smith"
Template6_Instance110.jpg,"Invoice No: INV/S7-03/198, Date: 31-Jan-07, Total Amount: $82.75, Vendor: Yvette Mountain"
Template6_Instance119.jpg,"Invoice No: INV/73-16/108, Date: 23-Oct-09, Total Amount: 1075.91, Vendor: Phillips, Thomas and Malone"
Template6_Instance118.jpg,"Invoice No: 6846-025, Date: 08-Mar-10, Total Amount: 978.17, Vendor: illon Anderson"
Template6_Instance111.jpg,"Invoice No: INV50972417, Date: 06-Apr-94, Total Amount: 438.07, Vendor: :David Scott"
Template6_Instance11.jpg,"Invoice No: 1983-369, Date: 17-Jul-22, Total Amount: 374.97, Vendor: nan, Vendor: avona, Vendor: avona, Vendor: avona, Vendor: avona, Vendor: avona, Vendor: avona, Vendor: avona, Vendor: avona, Vendor: avona"
Template6_Instance112.jpg,"Invoice No: INV/57-83/209, Date: 12-Jun-07, Total Amount: 753.92, Vendor: Gregory Johnson"
Template6_Instance114.jpg,"Invoice No: INV/91-30/581, Date: 17-Sep-2018, Total Amount: 687.14, Vendor: Antonio Sanchez"
Template6_Instance116.jpg,"Invoice No: 6829-582, Date: 03-Apr-96, Total Amount: 379.80, Vendor: Phillips, Thomas and Malone"
Template6_Instance130.jpg,"Invoice No: INV/80-81/849, Date: 27-Jan-09, Total Amount: 906.56, Vendor: Phillips, Thomas and Malone"
Template6_Instance121.jpg,"Invoice No: INV/77-45/710, Date: 04-Sep-2019, Total Amount: 419.68, Vendor: a.m., Vendor: a.m., Vendor: a.m., Vendor: a.m., Vendor: a.m., Vendor: a.m., Vendor: a.m., Vendor: a.m., Ven"
Template6_Instance137.jpg,"Invoice No: 1Y3M8d-829, Date: 14-Mar-2000, Total Amount: 182.53, Vendor: Phillips, Thomas and Malone West Melissaberg, MO 41420, Vendor: antonio-Walda, Vendor:"
Template6_Instance136.jpg,"Invoice No: INVoB898548, Date: 09-Feb-2019, Total Amount: 270.25, Vendor: Hanna, Thomas and Malone"
Template6_Instance129.jpg,"Invoice No: INV/99-38/573, Date: 06-Jun-04, Total Amount: 666.65, Vendor: Phillips, Thomas and Malone"
Template6_Instance133.jpg,"Invoice No: INV/25-06/063, Date: 11-Apr-2001, Total Amount: 1087.15, Vendor: Jones"
Template6_Instance122.jpg,"Invoice No: 5Y3M3d-811, Date: 29-Dec-17, Total Amount: 439.54, Vendor: Phillips, Thomas and Malone"
Template6_Instance125.jpg,"Invoice No: INV/62-971674, Date: 10-Oct-10, Total Amount: 915.77, Vendor: Phillips, Thomas and Malone"
Template6_Instance128.jpg,"Invoice No: 4279-472, Date: 14-Dec-08, Total Amount: 353.79, Vendor:William Garcia Phillips, Thomas and Malone"
Template6_Instance120.jpg,"Invoice No: 21M14-263, Date: 19-Aug-03, Total Amount: 442.89, Vendor: Phillips, Thomas and Malone"
Template6_Instance135.jpg,"Invoice No: 3976-217, Date: 14th, Total Amount: 977.71, Vendor: Phillips, Thomas and Malone"
Template6_Instance123.jpg,"Invoice No: INV15055922, Date: 12-Dec-08, Total Amount: 332.56, Vendor: Phillips, Thomas and Malone"
Template6_Instance126.jpg,"Invoice No: 8974-628, Date: 28-Sep-21, Total Amount: 916.02, Vendor: blue dart courier"
Template6_Instance127.jpg,"Invoice No: 4Y5M4d-170, Date: 05-Aug-08, Total Amount: 422.52, Vendor: Susan Tran 9106, Vendor: Bakerstad, TN 09809, Vendor: Phillips, Thomas and Malone"
Template6_Instance131.jpg,"Invoice No: 23M1d-504, Date: 24-May-2020, Total Amount: 40.63, Vendor: Wilson Mall"
Template6_Instance138.jpg,"Invoice No: INV/31-63/295, Date: 16-Jul-11, Total Amount: 264.04, Vendor: Cunningham, Thomas and Malone Bill"
Template6_Instance134.jpg,"Invoice No: INV/39-56/698, Date: 23-Dec-14, Total Amount: 1182.59, Vendor: Phillips, Thomas and Malone"
Template6_Instance13.jpg,"Invoice No: 9Y8M6d-975, Date: 28-Aug-06, Total Amount: 1001.43, Vendor: Phillips, Thomas and Malone"
Template6_Instance124.jpg,"Invoice No: INV0B849306, Date: 23-Apr-11, Total Amount: 634.68, Vendor: Phillips, Thomas and Malone"
Template6_Instance132.jpg,"Invoice No: 1703-694, Date: 22-Apr-13, Total Amount: 311.95, Vendor: Phillips, Thomas and Malone"
Template6_Instance139.jpg,"Invoice No: INV93439967, Date: 11-Apr-17, Total Amount: 776.96, Vendor: avona Williams"
Template6_Instance154.jpg,"Invoice No: INV74429953, Date: 01-Apr-98, Total Amount: 49.12, Vendor: Phillips, Thomas and Malone"
Template6_Instance146.jpg,"Invoice No: INV/88-33/637, Date: 29-Nov-03, Total Amount: 1043.80, Vendor: Phillips, Thomas and Malone"
Template6_Instance155.jpg,"Invoice No: 5488-846, Date: 16-Jan-13, Total Amount: 129.71, Vendor: rojas.net"
Template6_Instance157.jpg,"Invoice No: 72M34-215, Date: 01-Jan-08, Total Amount: 455.98, Vendor: Rebecca Ramos"
Template6_Instance15.jpg,"Invoice No: 2691-707, Date: 25-Jun-96, Total Amount: 158.12, Vendor: philadelphia Harris"
Template6_Instance140.jpg,"Invoice No: 8865-538, Date: 11-Feb-94, Total Amount: 823.50, Vendor: a.m., Vendor: kahle Ramirez"
Template6_Instance142.jpg,"Invoice No: 36M14-870, Date: 01-Sep-08, Total Amount: 425.87, Vendor: Phillips, Thomas and Malone"
Template6_Instance150.jpg,"Invoice No: INV37237195, Date: 11-Nov-03, Total Amount: 70.81, Vendor: blue dart courier"
Template6_Instance143.jpg,"Invoice No: 9Y8M5d-580, Date: 27-Sep-1999, Total Amount: 691.38, Vendor: av., Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan,"
Template6_Instance147.jpg,"Invoice No: 7Y8M9d-967, Date: 12-Nov-17, Total Amount: 58.45, Vendor: icole Kelley"
Template6_Instance156.jpg,"Invoice No: INV67947765, Date: 02-Jun-06, Total Amount: 345.33, Vendor: Phillips, Thomas and Malone"
Template6_Instance144.jpg,"Invoice No: 1Y2M6d-164, Date: nan, Total Amount: $60.25, Vendor: Phillips, Thomas and Malone"
Template6_Instance149.jpg,"Invoice No: INV05838243, Date: 01-Oct-94, Total Amount: 221.19, Vendor: John Gonzalez"
Template6_Instance141.jpg,"Invoice No: INV/73-04/035, Date: 05-Apr-06, Total Amount: 1473.05, Vendor: Walsh"
Template6_Instance152.jpg,"Invoice No: INV/47-06/919, Date: 17-May-06, Total Amount: 02.79, Vendor: Phillips, Thomas and Malone"
Template6_Instance14.jpg,"Invoice No: 2Y7M4d-500, Date: 01-Jun-06, Total Amount: 521.57, Vendor: Mark Patel 14052, Vendor: Phillips, Thomas and Malone"
Template6_Instance145.jpg,"Invoice No: INV27509750, Date: 22-Apr-10, Total Amount: 829.34, Vendor: smith-carroll.com"
Template6_Instance148.jpg,"Invoice No: 45% 81-373, Date: 17-Aug-2020, Total Amount: 191.105, Vendor: king.biz, Vendor: timothy Lawson"
Template6_Instance151.jpg,"Invoice No: 14M9d-864, Date: 22-Feb-2020, Total Amount: 683.73, Vendor: Phillips, Thomas and Malone"
Template6_Instance153.jpg,"Invoice No: INV21641571, Date: 24-Apr-2020, Total Amount: 453.48, Vendor: ay 0, Vendor: ay 0-8, Vendor: ay 0-8, Vendor: ay 0-8, Vendor: ay 0-8, Vendor: ay -"
Template6_Instance173.jpg,"Invoice No: 7328-802 West David, MO 88228, Date: 23-Jul-17, Total Amount: 315.42, Vendor: astro-tate.info"
Template6_Instance165.jpg,"Invoice No: SYSM4d-619, Date: 12-Aug-2012, Total Amount: 515.02, Vendor:Bradley Kelly"
Template6_Instance17.jpg,"Invoice No: 4Y5M34-492, Date: 01-May-13, Total Amount: 648.96, Vendor: Phillips, Thomas and Malone"
Template6_Instance164.jpg,"Invoice No: 1592-121, Date: 21-Oct-17, Total Amount: 460.04, Vendor: Carolyn Brown"
Template6_Instance174.jpg,"Invoice No: INV36384769, Date: 22-May-2016, Total Amount: 755.73, Vendor: Phillips, Thomas and Malone"
Template6_Instance158.jpg,"Invoice No: INV90864171, Date: 26-Dec-96, Total Amount: 208.82, Vendor: a.m., Vendor: a.m., Vendor: a.m., Vendor: a.m., Vendor: a.m., Vendor: a.m., Vendor: a.m., Vendor: a.m., Vendor:"
Template6_Instance170.jpg,"Invoice No: INV95313560, Date: 17-Oct-93, Total Amount: 638.06, Vendor: Phillips, Thomas and Malone"
Template6_Instance163.jpg,"Invoice No: 5017-025, Date: 09-Feb-97, Total Amount: 158.96, Vendor: Phillips, Thomas and Malone"
Template6_Instance162.jpg,"Invoice No: 2228-490, Date: 24-May-2001, Total Amount: 800.20, Vendor: Phillips, Thomas and Malone"
Template6_Instance166.jpg,"Invoice No: INV47896174, Date: 10-Sep-15, Total Amount: 464.09, Vendor: Phillips, Thomas and Malone"
Template6_Instance167.jpg,"Invoice No: 5Y3M4d-934, Date: 02-Jul-22, Total Amount: 328.06, Vendor: Phillips, Thomas and Malone"
Template6_Instance160.jpg,"Invoice No: INV96894145, Date: 26-Sep-2018, Total Amount: 443.56, Vendor: Phillips, Thomas and Malone"
Template6_Instance159.jpg,"Invoice No: INV63830019, Date: 18-Jan-2023, Total Amount: 858.49, Vendor: Phillips, Thomas and Malone"
Template6_Instance161.jpg,"Invoice No: INV30425838, Date: 10-Mar-2004, Total Amount: 647.34, Vendor: Phillips, Thomas and Malone"
Template6_Instance172.jpg,"Invoice No: IN 1v08661183, Date: 07-Dec-17, Total Amount: 387.75, Vendor: Wilson"
Template6_Instance16.jpg,"Invoice No: INV81774961, Date: 14-Apr-06, Total Amount: 51.79, Vendor: Phillips, Thomas and Malone"
Template6_Instance171.jpg,"Invoice No: INV25-03/520, Date: 29-Sep-1994, Total Amount: 701.40, Vendor: Phillips, Thomas and Malone Bill"
Template6_Instance168.jpg,"Invoice No: INVI79-11/186, Date: 17-Jul-08, Total Amount: 246.17, Vendor: Phillips, Thomas and Malone"
Template6_Instance169.jpg,"Invoice No: INV91835655, Date: 10-Jan-2001, Total Amount: 642.15, Vendor: Rodney Mason"
Template6_Instance176.jpg,"Invoice No: 23M2d-417, Date: 09-Oct-93, Total Amount: 485.21, Vendor: Phillips, Thomas and Malone"
Template6_Instance180.jpg,"Invoice No: INV/76-89/064, Date: 20-Jun-14, Total Amount: 260.60, Vendor: Roth"
Template6_Instance175.jpg,"Invoice No: INV82103976, Date: 11-Jun-93, Total Amount: 694.91, Vendor: Phillips, Thomas and Malone hristopher Lopez"
Template6_Instance19.jpg,"Invoice No: IN 1v48089433, Date: 27-Sep-2018, Total Amount: 583.56, Vendor: Wright"
Template6_Instance191.jpg,"Invoice No: 7859-726, Date: 16-Jan-1994, Total Amount: 1389.40, Vendor: robinson.biz"
Template6_Instance183.jpg,"Invoice No: 4149-116, Date: 28-Nov-2016, Total Amount: 747.65, Vendor:Courtney Stevens"
Template6_Instance184.jpg,"Invoice No: INV63203637, Date: 17-Sep-14, Total Amount: 700.06, Vendor: Phillips, Thomas and Malone"
Template6_Instance179.jpg,"Invoice No: 8371-395, Date: 16-Dec-22, Total Amount: 203.57, Vendor: blue dart courier"
Template6_Instance177.jpg,"Invoice No: INV64242065, Date: 30-Sep-2019, Total Amount: 164.68, Vendor: Russell Jones"
Template6_Instance186.jpg,"Invoice No: 6Y1M74-977, Date: 01-Aug-08, Total Amount: 326.95, Vendor: Robert Brown Phillips, Thomas and Malone"
Template6_Instance181.jpg,"Invoice No: INV/31-32/189, Date: 12-Feb-08, Total Amount: 413.70, Vendor: Phillips, Thomas and Malone"
Template6_Instance188.jpg,"Invoice No: 44M1d-405, Date: 13-Dec-2016, Total Amount: 215.10, Vendor: Gonzalez Islands"
Template6_Instance193.jpg,"Invoice No: INV22322473, Date: INV22322473, Date:: nan, Total Amount: 363.70, Vendor: Phillips, Thomas and Malone"
Template6_Instance187.jpg,"Invoice No: INV/12-35/301, Date: 17-May-21, Total Amount: 812.69, Vendor: antonio, Vendor: antonio, Vendor: antonio, Vendor: antonio, Vendor: antonio, Vendor: antonio, Vendor: antonio, Vendor: antonio, Vendor: a"
Template6_Instance182.jpg,"Invoice No: INVIT2, Date: 05-Nov-2013, Total Amount: 119.86, Vendor: cologe"
Template6_Instance185.jpg,"Invoice No: INV76560791, Date: 07-May-11, Total Amount: 374.51, Vendor: Phillips, Thomas and Malone"
Template6_Instance18.jpg,"Invoice No: 9Y1M7d-250, Date: 10-Sep-1994, Total Amount: 1225.75, Vendor: Phillips, Thomas and Malone"
Template6_Instance178.jpg,"Invoice No: INV/05-28/492, Date: 05-Sep-21, Total Amount: 831.86, Vendor: Phillips, Thomas and Malone"
Template6_Instance190.jpg,"Invoice No: 9599-370, Date: 15-Nov-04, Total Amount: 421.15, Vendor: fox-woods.com"
Template6_Instance192.jpg,"Invoice No: 0194-762, Date: 08-Mar-04, Total Amount: 314.21, Vendor: Gregory Marshall"
Template6_Instance189.jpg,"Invoice No: 1261.81, Date: nan, Total Amount: 1261.81, Vendor: Phillips, Thomas and Malone"
Template6_Instance199.jpg,"Invoice No: 5Y2Mad-149, Date: 13-Aug-1999, Total Amount: 35.00, Vendor: Robert Mcintosh, 616-7, Vendor: Robert Path, Suite 857 Collinsfurt, WV 54290, Vendor: Robert Path, LLC"
Template6_Instance195.jpg,"Invoice No: 7Y9M74-535, Date: 20-Sep-08, Total Amount: 720.43, Vendor: Maela (0358 Pam Points)"
Template6_Instance197.jpg,"Invoice No: 2v9M50-637, Date: 28-Jan-13, Total Amount: 244.63, Vendor: Eduardo Hogan"
Template6_Instance26.jpg,"Invoice No: 43M4d-472, Date: 10-Jun-10, Total Amount: 55.97, Vendor: Phillips, Thomas and Malone"
Template6_Instance27.jpg,"Invoice No: INV/19-87/671, Date: 02-May-20, Total Amount: 941.29, Vendor: Phillips, Thomas and Malone"
Template6_Instance31.jpg,"Invoice No: 2076-675, Date: 17-Nov-02, Total Amount: 222.34, Vendor: eanpierg.com"
Template6_Instance2.jpg,"Invoice No: 26M9d-079, Date: 21-Jun-10, Total Amount: 425.74, Vendor: Merritt, Vendor: Paul Merritt"
Template6_Instance29.jpg,"Invoice No: INV83109214, Date: 26-Feb-11, Total Amount: 343.26, Vendor: Phillips, Thomas and Malone"
Template6_Instance194.jpg,"Invoice No: 1Y8M6d-417, Date: 16-Jun-06, Total Amount: 298.48, Vendor: Alicia Wade 171, Vendor: Alicia Wade 171, Vendor: Alicia Wade 171, Vendor: Alicia Wade 171, Vendor: Alicia Wade 171, Vendor: Alicia Wade 171, Vendor: Alicia Wade 171, Vendor: Alicia Wade 171, Vendor: Alicia Wade 171, Ven"
Template6_Instance30.jpg,"Invoice No: INV/91-63/792, Date: 29- Oct-95, Total Amount: 839.10, Vendor: rooke Hernandez"
Template6_Instance196.jpg,"Invoice No: INVO8376398, Date: 10-May-15, Total Amount: 465.15, Vendor: Phillips, Thomas and Malone"
Template6_Instance21.jpg,"Invoice No: INV28421498, Date: 03-Aug-11, Total Amount: 441.17, Vendor: Phillips, Thomas and Malone"
Template6_Instance24.jpg,"Invoice No: 0821-026, Date: 25-Aug-95, Total Amount: 679.88, Vendor: lisa Woods"
Template6_Instance198.jpg,"Invoice No: INV95927699, Date: 16-Jun-95, Total Amount: 732.62, Vendor: Phillips, Thomas and Malone Bill"
Template6_Instance28.jpg,"Invoice No: INV90079386, Date: 30-Mar-11, Total Amount: 258.11, Vendor: Phillips, Thomas and Malone"
Template6_Instance3.jpg,"Invoice No: 73M34-770, Date: 20-Apr-13, Total Amount: 644.63, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor:"
Template6_Instance23.jpg,"Invoice No: 6Y6M2d-559, Date: 03-Aug-08, Total Amount: 210.09, Vendor: Phillips, Thomas and Malone"
Template6_Instance20.jpg,"Invoice No: 7800-657, Date: 25-Oct-17, Total Amount: 276.47, Vendor: Phillips, Thomas and Malone Bill"
Template6_Instance25.jpg,"Invoice No: 8Y3Mod-582, Date: 29-Sep-12, Total Amount: 775.72, Vendor: Phillips, Thomas and Malone"
Template6_Instance22.jpg,"Invoice No: 7Y3M9d-658, Date: 10-Dec-17, Total Amount: 458.18, Vendor: Phillips, Thomas and Malone"
Template6_Instance37.jpg,"Invoice No: INV91595831, Date: 10-May-15, Total Amount: 648.63, Vendor: Phillips, Thomas and Malone"
Template6_Instance42.jpg,"Invoice No: INVI76-421472, Date: nan, Total Amount: 1208.44, Vendor: adams-webb.com"
Template6_Instance39.jpg,"Invoice No: 0276-527, Date: 17-Nov-93, Total Amount: 568.67, Vendor: isten17@example.org, Vendor: neal., Vendor: neal.,"
Template6_Instance34.jpg,"Invoice No: INV47181899, Date: 05-Dec-01, Total Amount: 207.81, Vendor: a.m., Vendor: a.m., Vendor: a.m., Vendor: a.m., Vendor: a.m., Vendor: a.m., Vendor: a.m., Vendor: a.m., Vendor"
Template6_Instance40.jpg,"Invoice No: 73M7d-731, Date: 04-Feb-95, Total Amount: 419.46, Vendor: johnson-tyler.com"
Template6_Instance46.jpg,"Invoice No: 4043-251, Date: 24-Jul-13, Total Amount: 484.02, Vendor: Phillips, Thomas and Malone"
Template6_Instance43.jpg,"Invoice No: 6Y7M8d-684, Date: 17-Dec-03, Total Amount: 234.32, Vendor: Craig Smith"
Template6_Instance49.jpg,"Invoice No: 5Y3M8d-626, Date: 26-Mar-08, Total Amount: 478.78, Vendor: Phillips, Thomas and Malone Bill"
Template6_Instance47.jpg,"Invoice No: INV77337945, Date: 18-Oct-09, Total Amount: 421.04, Vendor: blue dart courier"
Template6_Instance38.jpg,"Invoice No: INV/58-68/810, Date: 19-Nov-22, Total Amount: 721.05, Vendor: nicholas Bryant"
Template6_Instance41.jpg,"Invoice No: 6993-304, Date: 24-Oct-13, Total Amount: 1242.48, Vendor:Sharon Brown"
Template6_Instance48.jpg,"Invoice No: 6440-493, Date: nan, Total Amount: 404.01, Vendor: a.m., Vendor: a.m., Vendor: a.m., Vendor: a.m., Vendor: a.m., Vendor: a.m., Vendor: a.m., Vendor: a.m., Vendor: a.m."
Template6_Instance33.jpg,"Invoice No: 7249-333, Date: 30-Jul-21, Total Amount: 420.81, Vendor: ay, Vendor: ay, Vendor: ay, Vendor: ay, Vendor: ay, Vendor: ay, Vendor: ay, Vendor: ay, Vendor: ay, Vendor: ay, Vendor: ay,"
Template6_Instance5.jpg,"Invoice No: INV/49-68/775, Date: 17-Mar-13, Total Amount: 1179.03, Vendor: Gonzales"
Template6_Instance36.jpg,"Invoice No: 6649-587, Date: 25-Dec-06, Total Amount: 428.37, Vendor: Phillips, Thomas and Malone"
Template6_Instance32.jpg,"Invoice No: INVO7701744, Date: 12-Dec-2000, Total Amount: 79.04, Vendor: av., Vendor: av., Vendor: av., Vendor: av., Vendor: av., Vendor: av., Vendor: av., Vendor: av., Vendor: av., Vendor:"
Template6_Instance35.jpg,"Invoice No: 4418-922, Date: 04-Jun-17, Total Amount: 81.17, Vendor: Phillips, Thomas and Malone"
Template6_Instance45.jpg,"Invoice No: 29M6d-879, Date: 20-Jun-95, Total Amount: 818.35, Vendor: aa, Vendor: aa, Vendor: aa, Vendor: aa, Vendor: aa, Vendor: aa, Vendor: aa, Vendor: aa, Vendor: aa, Vendor: aa, Vend"
Template6_Instance4.jpg,"Invoice No: 2Y7M3d-772, Date: 22-Mar-10, Total Amount: 403.55, Vendor: Phillips, Thomas and Malone"
Template6_Instance44.jpg,"Invoice No: 3817-517, Date: nan, Total Amount: 912.75, Vendor: clark. biz, Vendor: ayo, Vendor: ayo, Vendor: ayo, Vendor: ayo, Vendor: ayo, Vendor: ayo, Vendor: ayo, Vendor: ayo, Vendor: ayo"
Template6_Instance51.jpg,"Invoice No: 4774-454, Date: 27-Jun-17, Total Amount: 206.13, Vendor: mullins.info, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor"
Template6_Instance6.jpg,"Invoice No: 8214-523, Date: 03-Dec-21, Total Amount: 856.46, Vendor: Phillips, Thomas and Malone"
Template6_Instance53.jpg,"Invoice No: 74M84-170, Date: 2a Nay.2006, Total Amount: 6.06%, Vendor: Phillips, Thomas and Malone"
Template6_Instance68.jpg,"Invoice No: 4387-542, Date: 03-Nov-07, Total Amount: 686.54, Vendor:Haley Hall"
Template6_Instance7.jpg,"Invoice No: 7Y9M7d-537, Date: 12-Apr-13, Total Amount: 152.89, Vendor: smith-dodson.net"
Template6_Instance64.jpg,"Invoice No: INV81139917, Date: 30-Dec-08, Total Amount: 69.23, Vendor: av. Henry"
Template6_Instance61.jpg,"Invoice No: 6Y3M7d-254, Date: 15-Oct-14, Total Amount: 78.44, Vendor: Valerie Wilson"
Template6_Instance54.jpg,"Invoice No: INV/53-26/697, Date: 14-Jun-11, Total Amount: 201.69, Vendor: ay 0, Vendor: ay 0, Vendor: ay 0, Vendor: ay 0, Vendor: ay 0, Vendor: ay 0, Vendor: ay 0, Vendor: ay 0, Vendor"
Template6_Instance57.jpg,"Invoice No: INVI05-88/649, Date: 30-Jan-2020, Total Amount: 633.32, Vendor: Phillips, Thomas and Malone"
Template6_Instance55.jpg,"Invoice No: INV/14-28/532, Date: 2a ian2012, Total Amount: 210.02, Vendor: ajones@example.com"
Template6_Instance63.jpg,"Invoice No: INV11559879, Date: 15-Mar.2019, Total Amount: 363.57, Vendor: Phillips, Thomas and Malone"
Template6_Instance65.jpg,"Invoice No: INV41566815, Date: 31-Oct-20, Total Amount: 61.64, Vendor: Russell King"
Template6_Instance62.jpg,"Invoice No: 8745-693, Date: 19-Jan-15, Total Amount: 114.65, Vendor: nunez.com"
Template6_Instance52.jpg,"Invoice No: INV/15-87/343, Date: 25-Oct-01, Total Amount: 491.35, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor: nan, Vendor:"
Template6_Instance67.jpg,"Invoice No: 21M6d-062, Date: 07-Nov-22, Total Amount: 1334.92, Vendor: Phillips, Thomas and Malone"
Template6_Instance66.jpg,"Invoice No: INV/80-84/868, Date: 25-Jun-94, Total Amount: 718.81, Vendor: ayoto: ayoto: ayoto: ayoto: ayoto: ayoto: ayoto: ayoto: ayoto: ayoto: ayoto: ayoto: ayoto:"
Template6_Instance58.jpg,"Invoice No: 8798-526, Date: 16-Nov-02, Total Amount: 00.69, Vendor: blue dart courier"
Template6_Instance60.jpg,"Invoice No: INV47083674, Date: 21-May-13, Total Amount: 688.92, Vendor: Phillips, Thomas and Malone"
Template6_Instance69.jpg,"Invoice No: 7Y5M14-526, Date: 25-Jun-03, Total Amount: 184.96, Vendor: Phillips, Thomas and Malone"
